DriverID,Year,Tracks,Team,Ranking,LapTime
6,2017,Hockenheim,Ferrari,13,70.0
7,2017,Hockenheim,Aston Martin,10,68.5
8,2017,Hockenheim,Aston Martin,7,67.0
9,2017,Hockenheim,McLaren,15,71.0
10,2017,Hockenheim,McLaren,2,64.5
11,2017,Hockenheim,Alpine,21,74.0
12,2017,Hockenheim,Alpine,9,68.0
13,2017,Hockenheim,Alfa Romeo,8,67.5
14,2017,Hockenheim,Alfa Romeo,6,66.5
15,2017,Hockenheim,Haas,20,73.5
16,2017,Hockenheim,Haas,22,74.5
17,2017,Hockenheim,AlphaTauri,11,69.0
18,2017,Hockenheim,AlphaTauri,4,65.5
19,2017,Hockenheim,Williams,16,71.5
20,2017,Hockenheim,Williams,17,72.0
21,2017,Hockenheim,AlphaTauri,19,73.0
22,2017,Hockenheim,Haas,3,65.0
1,2017,Marina Bay,Mercedes,20,74.78
2,2017,Marina Bay,Mercedes,4,66.78
3,2017,Marina Bay,Red Bull,11,70.28
4,2017,Marina Bay,Red Bull,5,67.28
5,2017,Marina Bay,Ferrari,2,65.78
6,2017,Marina Bay,Ferrari,21,75.28
7,2017,Marina Bay,Aston Martin,7,68.28
8,2017,Marina Bay,Aston Martin,16,72.78
9,2017,Marina Bay,McLaren,17,73.28
10,2017,Marina Bay,McLaren,1,65.28
11,2017,Marina Bay,Alpine,15,72.28
12,2017,Marina Bay,Alpine,18,73.78
13,2017,Marina Bay,Alfa Romeo,6,67.78
14,2017,Marina Bay,Alfa Romeo,22,75.78
15,2017,Marina Bay,Haas,13,71.28
16,2017,Marina Bay,Haas,14,71.78
17,2017,Marina Bay,AlphaTauri,3,66.28
18,2017,Marina Bay,AlphaTauri,12,70.78
19,2017,Marina Bay,Williams,9,69.28
20,2017,Marina Bay,Williams,19,74.28
21,2017,Marina Bay,AlphaTauri,10,69.78
22,2017,Marina Bay,Haas,8,68.78
1,2017,Albert Park,Mercedes,14,80.68
2,2017,Albert Park,Mercedes,9,78.18
3,2017,Albert Park,Red Bull,7,77.18
4,2017,Albert Park,Red Bull,1,74.18
5,2017,Albert Park,Ferrari,6,76.68
6,2017,Albert Park,Ferrari,21,84.18
7,2017,Albert Park,Aston Martin,3,75.18
8,2017,Albert Park,Aston Martin,13,80.18
9,2017,Albert Park,McLaren,2,74.68
10,2017,Albert Park,McLaren,16,81.68
11,2017,Albert Park,Alpine,11,79.18
12,2017,Albert Park,Alpine,15,81.18
13,2017,Albert Park,Alfa Romeo,5,76.18
14,2017,Albert Park,Alfa Romeo,12,79.68
15,2017,Albert Park,Haas,18,82.68
16,2017,Albert Park,Haas,8,77.68
17,2017,Albert Park,AlphaTauri,10,78.68
18,2017,Albert Park,AlphaTauri,17,82.18
19,2017,Albert Park,Williams,4,75.68
20,2017,Albert Park,Williams,22,84.68
21,2017,Albert Park,AlphaTauri,19,83.18
22,2017,Albert Park,Haas,20,83.68
1,2017,Circuit of the Americas,Mercedes,19,78.89
2,2017,Circuit of the Americas,Mercedes,22,80.39
3,2017,Circuit of the Americas,Red Bull,2,70.39
4,2017,Circuit of the Americas,Red Bull,15,76.89
5,2017,Circuit of the Americas,Ferrari,12,75.39
6,2017,Circuit of the Americas,Ferrari,9,73.89
7,2017,Circuit of the Americas,Aston Martin,4,71.39
8,2017,Circuit of the Americas,Aston Martin,17,77.89
9,2017,Circuit of the Americas,McLaren,16,77.39
10,2017,Circuit of the Americas,McLaren,1,69.89
11,2017,Circuit of the Americas,Alpine,21,79.89
12,2017,Circuit of the Americas,Alpine,11,74.89
13,2017,Circuit of the Americas,Alfa Romeo,18,78.39
14,2017,Circuit of the Americas,Alfa Romeo,5,71.89
15,2017,Circuit of the Americas,Haas,3,70.89
16,2017,Circuit of the Americas,Haas,8,73.39
17,2017,Circuit of the Americas,AlphaTauri,10,74.39
18,2017,Circuit of the Americas,AlphaTauri,14,76.39
19,2017,Circuit of the Americas,Williams,7,72.89
20,2017,Circuit of the Americas,Williams,13,75.89
21,2017,Circuit of the Americas,AlphaTauri,6,72.39
22,2017,Circuit of the Americas,Haas,20,79.39
1,2017,Shanghai,Mercedes,20,84.85
2,2017,Shanghai,Mercedes,22,85.85
3,2017,Shanghai,Red Bull,2,75.85
4,2017,Shanghai,Red Bull,16,82.85
5,2017,Shanghai,Ferrari,12,80.85
6,2017,Shanghai,Ferrari,17,83.35
7,2017,Shanghai,Aston Martin,19,84.35
8,2017,Shanghai,Aston Martin,3,76.35
9,2017,Shanghai,McLaren,5,77.35
10,2017,Shanghai,McLaren,8,78.85
11,2017,Shanghai,Alpine,1,75.35
12,2017,Shanghai,Alpine,18,83.85
13,2017,Shanghai,Alfa Romeo,14,81.85
14,2017,Shanghai,Alfa Romeo,6,77.85
15,2017,Shanghai,Haas,9,79.35
16,2017,Shanghai,Haas,15,82.35
17,2017,Shanghai,AlphaTauri,11,80.35
18,2017,Shanghai,AlphaTauri,4,76.85
19,2017,Shanghai,Williams,10,79.85
20,2017,Shanghai,Williams,7,78.35
21,2017,Shanghai,AlphaTauri,21,85.35
22,2017,Shanghai,Haas,13,81.35
1,2017,Sochi,Mercedes,20,86.47
2,2017,Sochi,Mercedes,18,85.47
3,2017,Sochi,Red Bull,5,78.97
4,2017,Sochi,Red Bull,6,79.47
5,2017,Sochi,Ferrari,9,80.97
6,2017,Sochi,Ferrari,10,81.47
7,2017,Sochi,Aston Martin,4,78.47
8,2017,Sochi,Aston Martin,15,83.97
9,2017,Sochi,McLaren,2,77.47
10,2017,Sochi,McLaren,22,87.47
11,2017,Sochi,Alpine,14,83.47
12,2017,Sochi,Alpine,12,82.47
13,2017,Sochi,Alfa Romeo,21,86.97
14,2017,Sochi,Alfa Romeo,8,80.47
15,2017,Sochi,Haas,1,76.97
16,2017,Sochi,Haas,11,81.97
17,2017,Sochi,AlphaTauri,17,84.97
18,2017,Sochi,AlphaTauri,7,79.97
19,2017,Sochi,Williams,13,82.97
20,2017,Sochi,Williams,19,85.97
21,2017,Sochi,AlphaTauri,3,77.97
22,2017,Sochi,Haas,16,84.47
1,2017,Sepang,Mercedes,3,80.02
2,2017,Sepang,Mercedes,11,84.02
3,2017,Sepang,Red Bull,8,82.52
4,2017,Sepang,Red Bull,6,81.52
5,2017,Sepang,Ferrari,22,89.52
6,2017,Sepang,Ferrari,10,83.52
7,2017,Sepang,Aston Martin,17,87.02
8,2017,Sepang,Aston Martin,9,83.02
9,2017,Sepang,McLaren,13,85.02
10,2017,Sepang,McLaren,5,81.02
11,2017,Sepang,Alpine,20,88.52
12,2017,Sepang,Alpine,7,82.02
13,2017,Sepang,Alfa Romeo,15,86.02
14,2017,Sepang,Alfa Romeo,2,79.52
15,2017,Sepang,Haas,14,85.52
16,2017,Sepang,Haas,1,79.02
17,2017,Sepang,AlphaTauri,12,84.52
18,2017,Sepang,AlphaTauri,19,88.02
19,2017,Sepang,Williams,21,89.02
20,2017,Sepang,Williams,18,87.52
21,2017,Sepang,AlphaTauri,4,80.52
22,2017,Sepang,Haas,16,86.52
1,2017,Istanbul Park,Mercedes,1,72.11
2,2017,Istanbul Park,Mercedes,17,80.11
3,2017,Istanbul Park,Red Bull,16,79.61
4,2017,Istanbul Park,Red Bull,2,72.61
5,2017,Istanbul Park,Ferrari,13,78.11
6,2017,Istanbul Park,Ferrari,9,76.11
7,2017,Istanbul Park,Aston Martin,8,75.61
8,2017,Istanbul Park,Aston Martin,18,80.61
9,2017,Istanbul Park,McLaren,22,82.61
10,2017,Istanbul Park,McLaren,15,79.11
11,2017,Istanbul Park,Alpine,11,77.11
12,2017,Istanbul Park,Alpine,7,75.11
13,2017,Istanbul Park,Alfa Romeo,10,76.61
14,2017,Istanbul Park,Alfa Romeo,4,73.61
15,2017,Istanbul Park,Haas,5,74.11
16,2017,Istanbul Park,Haas,3,73.11
17,2017,Istanbul Park,AlphaTauri,20,81.61
18,2017,Istanbul Park,AlphaTauri,12,77.61
19,2017,Istanbul Park,Williams,21,82.11
20,2017,Istanbul Park,Williams,14,78.61
21,2017,Istanbul Park,AlphaTauri,19,81.11
22,2017,Istanbul Park,Haas,6,74.61
1,2017,Baku City Circuit,Mercedes,9,70.67
2,2017,Baku City Circuit,Mercedes,17,74.67
3,2017,Baku City Circuit,Red Bull,2,67.17
4,2017,Baku City Circuit,Red Bull,12,72.17
5,2017,Baku City Circuit,Ferrari,21,76.67
6,2017,Baku City Circuit,Ferrari,15,73.67
7,2017,Baku City Circuit,Aston Martin,16,74.17
8,2017,Baku City Circuit,Aston Martin,4,68.17
9,2017,Baku City Circuit,McLaren,19,75.67
10,2017,Baku City Circuit,McLaren,8,70.17
11,2017,Baku City Circuit,Alpine,10,71.17
12,2017,Baku City Circuit,Alpine,3,67.67
13,2017,Baku City Circuit,Alfa Romeo,7,69.67
14,2017,Baku City Circuit,Alfa Romeo,1,66.67
15,2017,Baku City Circuit,Haas,5,68.67
16,2017,Baku City Circuit,Haas,22,77.17
17,2017,Baku City Circuit,AlphaTauri,20,76.17
18,2017,Baku City Circuit,AlphaTauri,6,69.17
19,2017,Baku City Circuit,Williams,14,73.17
20,2017,Baku City Circuit,Williams,18,75.17
21,2017,Baku City Circuit,AlphaTauri,13,72.67
22,2017,Baku City Circuit,Haas,11,71.67
1,2017,Las Vegas Street Circuit,Mercedes,15,71.57
2,2017,Las Vegas Street Circuit,Mercedes,3,65.57
3,2017,Las Vegas Street Circuit,Red Bull,7,67.57
4,2017,Las Vegas Street Circuit,Red Bull,21,74.57
5,2017,Las Vegas Street Circuit,Ferrari,19,73.57
6,2017,Las Vegas Street Circuit,Ferrari,20,74.07
7,2017,Las Vegas Street Circuit,Aston Martin,10,69.07
8,2017,Las Vegas Street Circuit,Aston Martin,22,75.07
9,2017,Las Vegas Street Circuit,McLaren,9,68.57
10,2017,Las Vegas Street Circuit,McLaren,1,64.57
11,2017,Las Vegas Street Circuit,Alpine,14,71.07
12,2017,Las Vegas Street Circuit,Alpine,2,65.07
13,2017,Las Vegas Street Circuit,Alfa Romeo,12,70.07
14,2017,Las Vegas Street Circuit,Alfa Romeo,18,73.07
15,2017,Las Vegas Street Circuit,Haas,6,67.07
16,2017,Las Vegas Street Circuit,Haas,11,69.57
17,2017,Las Vegas Street Circuit,AlphaTauri,16,72.07
18,2017,Las Vegas Street Circuit,AlphaTauri,8,68.07
19,2017,Las Vegas Street Circuit,Williams,4,66.07
20,2017,Las Vegas Street Circuit,Williams,13,70.57
21,2017,Las Vegas Street Circuit,AlphaTauri,17,72.57
22,2017,Las Vegas Street Circuit,Haas,5,66.57
1,2017,Miami International,Mercedes,2,75.43
2,2017,Miami International,Mercedes,14,81.43
3,2017,Miami International,Red Bull,16,82.43
4,2017,Miami International,Red Bull,7,77.93
5,2017,Miami International,Ferrari,6,77.43
6,2017,Miami International,Ferrari,18,83.43
7,2017,Miami International,Aston Martin,15,81.93
8,2017,Miami International,Aston Martin,3,75.93
9,2017,Miami International,McLaren,1,74.93
10,2017,Miami International,McLaren,13,80.93
11,2017,Miami International,Alpine,4,76.43
12,2017,Miami International,Alpine,10,79.43
13,2017,Miami International,Alfa Romeo,9,78.93
14,2017,Miami International,Alfa Romeo,12,80.43
15,2017,Miami International,Haas,20,84.43
16,2017,Miami International,Haas,5,76.93
17,2017,Miami International,AlphaTauri,19,83.93
18,2017,Miami International,AlphaTauri,17,82.93
19,2017,Miami International,Williams,11,79.93
20,2017,Miami International,Williams,8,78.43
21,2017,Miami International,AlphaTauri,21,84.93
22,2017,Miami International,Haas,22,85.43
1,2018,Monza,Mercedes,17,83.06
2,2018,Monza,Mercedes,21,85.06
3,2018,Monza,Red Bull,9,79.06
4,2018,Monza,Red Bull,14,81.56
5,2018,Monza,Ferrari,4,76.56
6,2018,Monza,Ferrari,20,84.56
7,2018,Monza,Aston Martin,16,82.56
8,2018,Monza,Aston Martin,5,77.06
9,2018,Monza,McLaren,8,78.56
10,2018,Monza,McLaren,6,77.56
11,2018,Monza,Alpine,22,85.56
12,2018,Monza,Alpine,7,78.06
13,2018,Monza,Alfa Romeo,3,76.06
14,2018,Monza,Alfa Romeo,18,83.56
15,2018,Monza,Haas,13,81.06
16,2018,Monza,Haas,1,75.06
17,2018,Monza,AlphaTauri,2,75.56
18,2018,Monza,AlphaTauri,12,80.56
19,2018,Monza,Williams,15,82.06
20,2018,Monza,Williams,10,79.56
21,2018,Monza,AlphaTauri,11,80.06
22,2018,Monza,Haas,19,84.06
1,2018,Silverstone,Mercedes,20,74.13
2,2018,Silverstone,Mercedes,12,70.13
3,2018,Silverstone,Red Bull,14,71.13
4,2018,Silverstone,Red Bull,13,70.63
5,2018,Silverstone,Ferrari,4,66.13
6,2018,Silverstone,Ferrari,10,69.13
7,2018,Silverstone,Aston Martin,19,73.63
8,2018,Silverstone,Aston Martin,16,72.13
9,2018,Silverstone,McLaren,18,73.13
10,2018,Silverstone,McLaren,15,71.63
11,2018,Silverstone,Alpine,1,64.63
12,2018,Silverstone,Alpine,3,65.63
13,2018,Silverstone,Alfa Romeo,2,65.13
14,2018,Silverstone,Alfa Romeo,9,68.63
15,2018,Silverstone,Haas,22,75.13
16,2018,Silverstone,Haas,17,72.63
17,2018,Silverstone,AlphaTauri,8,68.13
18,2018,Silverstone,AlphaTauri,11,69.63
19,2018,Silverstone,Williams,7,67.63
20,2018,Silverstone,Williams,5,66.63
21,2018,Silverstone,AlphaTauri,6,67.13
22,2018,Silverstone,Haas,21,74.63
1,2018,Spa-Francorchamps,Mercedes,10,71.65
2,2018,Spa-Francorchamps,Mercedes,3,68.15
3,2018,Spa-Francorchamps,Red Bull,22,77.65
4,2018,Spa-Francorchamps,Red Bull,9,71.15
5,2018,Spa-Francorchamps,Ferrari,17,75.15
6,2018,Spa-Francorchamps,Ferrari,15,74.15
7,2018,Spa-Francorchamps,Aston Martin,21,77.15
8,2018,Spa-Francorchamps,Aston Martin,19,76.15
9,2018,Spa-Francorchamps,McLaren,20,76.65
10,2018,Spa-Francorchamps,McLaren,11,72.15
11,2018,Spa-Francorchamps,Alpine,13,73.15
12,2018,Spa-Francorchamps,Alpine,5,69.15
13,2018,Spa-Francorchamps,Alfa Romeo,16,74.65
14,2018,Spa-Francorchamps,Alfa Romeo,12,72.65
15,2018,Spa-Francorchamps,Haas,6,69.65
16,2018,Spa-Francorchamps,Haas,1,67.15
17,2018,Spa-Francorchamps,AlphaTauri,4,68.65
18,2018,Spa-Francorchamps,AlphaTauri,2,67.65
19,2018,Spa-Francorchamps,Williams,7,70.15
20,2018,Spa-Francorchamps,Williams,8,70.65
21,2018,Spa-Francorchamps,AlphaTauri,18,75.65
22,2018,Spa-Francorchamps,Haas,14,73.65
1,2018,Suzuka,Mercedes,11,79.38
2,2018,Suzuka,Mercedes,15,81.38
3,2018,Suzuka,Red Bull,2,74.88
4,2018,Suzuka,Red Bull,18,82.88
5,2018,Suzuka,Ferrari,17,82.38
6,2018,Suzuka,Ferrari,12,79.88
7,2018,Suzuka,Aston Martin,9,78.38
8,2018,Suzuka,Aston Martin,14,80.88
9,2018,Suzuka,McLaren,16,81.88
10,2018,Suzuka,McLaren,3,75.38
11,2018,Suzuka,Alpine,10,78.88
12,2018,Suzuka,Alpine,20,83.88
13,2018,Suzuka,Alfa Romeo,1,74.38
14,2018,Suzuka,Alfa Romeo,13,80.38
15,2018,Suzuka,Haas,4,75.88
16,2018,Suzuka,Haas,6,76.88
17,2018,Suzuka,AlphaTauri,22,84.88
18,2018,Suzuka,AlphaTauri,7,77.38
19,2018,Suzuka,Williams,19,83.38
20,2018,Suzuka,Williams,8,77.88
21,2018,Suzuka,AlphaTauri,5,76.38
22,2018,Suzuka,Haas,21,84.38
1,2018,Monaco,Mercedes,19,71.03
2,2018,Monaco,Mercedes,2,62.53
3,2018,Monaco,Red Bull,22,72.53
4,2018,Monaco,Red Bull,1,62.03
5,2018,Monaco,Ferrari,7,65.03
6,2018,Monaco,Ferrari,21,72.03
7,2018,Monaco,Aston Martin,16,69.53
8,2018,Monaco,Aston Martin,15,69.03
9,2018,Monaco,McLaren,20,71.53
10,2018,Monaco,McLaren,8,65.53
11,2018,Monaco,Alpine,12,67.53
12,2018,Monaco,Alpine,6,64.53
13,2018,Monaco,Alfa Romeo,9,66.03
14,2018,Monaco,Alfa Romeo,14,68.53
15,2018,Monaco,Haas,17,70.03
16,2018,Monaco,Haas,13,68.03
17,2018,Monaco,AlphaTauri,4,63.53
18,2018,Monaco,AlphaTauri,11,67.03
19,2018,Monaco,Williams,5,64.03
20,2018,Monaco,Williams,3,63.03
21,2018,Monaco,AlphaTauri,18,70.53
22,2018,Monaco,Haas,10,66.53
1,2018,Circuit de Catalunya,Mercedes,3,78.6
2,2018,Circuit de Catalunya,Mercedes,7,80.6
3,2018,Circuit de Catalunya,Red Bull,11,82.6
4,2018,Circuit de Catalunya,Red Bull,21,87.6
5,2018,Circuit de Catalunya,Ferrari,9,81.6
6,2018,Circuit de Catalunya,Ferrari,18,86.1
7,2018,Circuit de Catalunya,Aston Martin,10,82.1
8,2018,Circuit de Catalunya,Aston Martin,17,85.6
9,2018,Circuit de Catalunya,McLaren,5,79.6
10,2018,Circuit de Catalunya,McLaren,15,84.6
11,2018,Circuit de Catalunya,Alpine,12,83.1
12,2018,Circuit de Catalunya,Alpine,2,78.1
13,2018,Circuit de Catalunya,Alfa Romeo,6,80.1
14,2018,Circuit de Catalunya,Alfa Romeo,4,79.1
15,2018,Circuit de Catalunya,Haas,22,88.1
16,2018,Circuit de Catalunya,Haas,14,84.1
17,2018,Circuit de Catalunya,AlphaTauri,19,86.6
18,2018,Circuit de Catalunya,AlphaTauri,20,87.1
19,2018,Circuit de Catalunya,Williams,1,77.6
20,2018,Circuit de Catalunya,Williams,16,85.1
21,2018,Circuit de Catalunya,AlphaTauri,8,81.1
22,2018,Circuit de Catalunya,Haas,13,83.6
1,2018,Hungaroring,Mercedes,18,88.41
2,2018,Hungaroring,Mercedes,15,86.91
3,2018,Hungaroring,Red Bull,7,82.91
4,2018,Hungaroring,Red Bull,17,87.91
5,2018,Hungaroring,Ferrari,6,82.41
6,2018,Hungaroring,Ferrari,16,87.41
7,2018,Hungaroring,Aston Martin,14,86.41
8,2018,Hungaroring,Aston Martin,3,80.91
9,2018,Hungaroring,McLaren,12,85.41
10,2018,Hungaroring,McLaren,9,83.91
11,2018,Hungaroring,Alpine,20,89.41
12,2018,Hungaroring,Alpine,5,81.91
13,2018,Hungaroring,Alfa Romeo,22,90.41
14,2018,Hungaroring,Alfa Romeo,2,80.41
15,2018,Hungaroring,Haas,19,88.91
16,2018,Hungaroring,Haas,21,89.91
17,2018,Hungaroring,AlphaTauri,11,84.91
18,2018,Hungaroring,AlphaTauri,1,79.91
19,2018,Hungaroring,Williams,13,85.91
20,2018,Hungaroring,Williams,10,84.41
21,2018,Hungaroring,AlphaTauri,8,83.41
22,2018,Hungaroring,Haas,4,81.41
1,2018,Interlagos,Mercedes,15,76.8
2,2018,Interlagos,Mercedes,4,71.3
3,2018,Interlagos,Red Bull,5,71.8
4,2018,Interlagos,Red Bull,11,74.8
5,2018,Interlagos,Ferrari,20,79.3
6,2018,Interlagos,Ferrari,1,69.8
7,2018,Interlagos,Aston Martin,21,79.8
8,2018,Interlagos,Aston Martin,16,77.3
9,2018,Interlagos,McLaren,8,73.3
10,2018,Interlagos,McLaren,18,78.3
11,2018,Interlagos,Alpine,9,73.8
12,2018,Interlagos,Alpine,2,70.3
13,2018,Interlagos,Alfa Romeo,3,70.8
14,2018,Interlagos,Alfa Romeo,22,80.3
15,2018,Interlagos,Haas,7,72.8
16,2018,Interlagos,Haas,17,77.8
17,2018,Interlagos,AlphaTauri,6,72.3
18,2018,Interlagos,AlphaTauri,14,76.3
19,2018,Interlagos,Williams,13,75.8
20,2018,Interlagos,Williams,19,78.8
21,2018,Interlagos,AlphaTauri,10,74.3
22,2018,Interlagos,Haas,12,75.3
1,2018,Bahrain International Circuit,Mercedes,1,66.61
2,2018,Bahrain International Circuit,Mercedes,10,71.11
3,2018,Bahrain International Circuit,Red Bull,19,75.61
4,2018,Bahrain International Circuit,Red Bull,17,74.61
5,2018,Bahrain International Circuit,Ferrari,7,69.61
6,2018,Bahrain International Circuit,Ferrari,11,71.61
7,2018,Bahrain International Circuit,Aston Martin,12,72.11
8,2018,Bahrain International Circuit,Aston Martin,6,69.11
9,2018,Bahrain International Circuit,McLaren,4,68.11
10,2018,Bahrain International Circuit,McLaren,20,76.11
11,2018,Bahrain International Circuit,Alpine,22,77.11
12,2018,Bahrain International Circuit,Alpine,15,73.61
13,2018,Bahrain International Circuit,Alfa Romeo,5,68.61
14,2018,Bahrain International Circuit,Alfa Romeo,2,67.11
15,2018,Bahrain International Circuit,Haas,9,70.61
16,2018,Bahrain International Circuit,Haas,16,74.11
17,2018,Bahrain International Circuit,AlphaTauri,18,75.11
18,2018,Bahrain International Circuit,AlphaTauri,8,70.11
19,2018,Bahrain International Circuit,Williams,14,73.11
20,2018,Bahrain International Circuit,Williams,13,72.61
21,2018,Bahrain International Circuit,AlphaTauri,3,67.61
22,2018,Bahrain International Circuit,Haas,21,76.61
1,2018,Yas Marina,Mercedes,13,75.66
2,2018,Yas Marina,Mercedes,17,77.66
3,2018,Yas Marina,Red Bull,6,72.16
4,2018,Yas Marina,Red Bull,4,71.16
5,2018,Yas Marina,Ferrari,7,72.66
6,2018,Yas Marina,Ferrari,21,79.66
7,2018,Yas Marina,Aston Martin,14,76.16
8,2018,Yas Marina,Aston Martin,8,73.16
9,2018,Yas Marina,McLaren,3,70.66
10,2018,Yas Marina,McLaren,10,74.16
11,2018,Yas Marina,Alpine,19,78.66
12,2018,Yas Marina,Alpine,15,76.66
13,2018,Yas Marina,Alfa Romeo,11,74.66
14,2018,Yas Marina,Alfa Romeo,20,79.16
15,2018,Yas Marina,Haas,18,78.16
16,2018,Yas Marina,Haas,1,69.66
17,2018,Yas Marina,AlphaTauri,9,73.66
18,2018,Yas Marina,AlphaTauri,2,70.16
19,2018,Yas Marina,Williams,12,75.16
20,2018,Yas Marina,Williams,5,71.66
21,2018,Yas Marina,AlphaTauri,22,80.16
22,2018,Yas Marina,Haas,16,77.16
1,2018,Red Bull Ring,Mercedes,7,65.72
2,2018,Red Bull Ring,Mercedes,4,64.22
3,2018,Red Bull Ring,Red Bull,21,72.72
4,2018,Red Bull Ring,Red Bull,8,66.22
5,2018,Red Bull Ring,Ferrari,3,63.72
6,2018,Red Bull Ring,Ferrari,11,67.72
7,2018,Red Bull Ring,Aston Martin,19,71.72
8,2018,Red Bull Ring,Aston Martin,22,73.22
9,2018,Red Bull Ring,McLaren,9,66.72
10,2018,Red Bull Ring,McLaren,6,65.22
11,2018,Red Bull Ring,Alpine,10,67.22
12,2018,Red Bull Ring,Alpine,1,62.72
13,2018,Red Bull Ring,Alfa Romeo,15,69.72
14,2018,Red Bull Ring,Alfa Romeo,14,69.22
15,2018,Red Bull Ring,Haas,2,63.22
16,2018,Red Bull Ring,Haas,17,70.72
17,2018,Red Bull Ring,AlphaTauri,16,70.22
18,2018,Red Bull Ring,AlphaTauri,5,64.72
19,2018,Red Bull Ring,Williams,13,68.72
20,2018,Red Bull Ring,Williams,12,68.22
21,2018,Red Bull Ring,AlphaTauri,18,71.22
22,2018,Red Bull Ring,Haas,20,72.22
1,2018,Zandvoort,Mercedes,11,69.85
2,2018,Zandvoort,Mercedes,18,73.35
3,2018,Zandvoort,Red Bull,5,66.85
4,2018,Zandvoort,Red Bull,21,74.85
5,2018,Zandvoort,Ferrari,16,72.35
6,2018,Zandvoort,Ferrari,22,75.35
7,2018,Zandvoort,Aston Martin,8,68.35
8,2018,Zandvoort,Aston Martin,4,66.35
9,2018,Zandvoort,McLaren,2,65.35
10,2018,Zandvoort,McLaren,3,65.85
11,2018,Zandvoort,Alpine,7,67.85
12,2018,Zandvoort,Alpine,14,71.35
13,2018,Zandvoort,Alfa Romeo,1,64.85
14,2018,Zandvoort,Alfa Romeo,17,72.85
15,2018,Zandvoort,Haas,12,70.35
16,2018,Zandvoort,Haas,9,68.85
17,2018,Zandvoort,AlphaTauri,6,67.35
18,2018,Zandvoort,AlphaTauri,10,69.35
19,2018,Zandvoort,Williams,15,71.85
20,2018,Zandvoort,Williams,20,74.35
21,2018,Zandvoort,AlphaTauri,19,73.85
22,2018,Zandvoort,Haas,13,70.85
1,2018,Imola,Mercedes,7,81.36
2,2018,Imola,Mercedes,1,78.36
3,2018,Imola,Red Bull,10,82.86
4,2018,Imola,Red Bull,22,88.86
5,2018,Imola,Ferrari,11,83.36
6,2018,Imola,Ferrari,13,84.36
7,2018,Imola,Aston Martin,21,88.36
8,2018,Imola,Aston Martin,14,84.86
9,2018,Imola,McLaren,8,81.86
10,2018,Imola,McLaren,4,79.86
11,2018,Imola,Alpine,12,83.86
12,2018,Imola,Alpine,3,79.36
13,2018,Imola,Alfa Romeo,18,86.86
14,2018,Imola,Alfa Romeo,17,86.36
15,2018,Imola,Haas,6,80.86
16,2018,Imola,Haas,19,87.36
17,2018,Imola,AlphaTauri,15,85.36
18,2018,Imola,AlphaTauri,9,82.36
19,2018,Imola,Williams,16,85.86
20,2018,Imola,Williams,20,87.86
21,2018,Imola,AlphaTauri,2,78.86
22,2018,Imola,Haas,5,80.36
1,2018,Hockenheim,Mercedes,17,83.51
2,2018,Hockenheim,Mercedes,7,78.51
3,2018,Hockenheim,Red Bull,2,76.01
4,2018,Hockenheim,Red Bull,20,85.01
5,2018,Hockenheim,Ferrari,21,85.51
6,2018,Hockenheim,Ferrari,22,86.01
7,2018,Hockenheim,Aston Martin,18,84.01
8,2018,Hockenheim,Aston Martin,16,83.01
9,2018,Hockenheim,McLaren,19,84.51
10,2018,Hockenheim,McLaren,11,80.51
11,2018,Hockenheim,Alpine,5,77.51
12,2018,Hockenheim,Alpine,15,82.51
13,2018,Hockenheim,Alfa Romeo,12,81.01
14,2018,Hockenheim,Alfa Romeo,6,78.01
15,2018,Hockenheim,Haas,3,76.51
16,2018,Hockenheim,Haas,9,79.51
17,2018,Hockenheim,AlphaTauri,8,79.01
18,2018,Hockenheim,AlphaTauri,1,75.51
19,2018,Hockenheim,Williams,14,82.01
20,2018,Hockenheim,Williams,4,77.01
21,2018,Hockenheim,AlphaTauri,13,81.51
22,2018,Hockenheim,Haas,10,80.01
1,2018,Marina Bay,Mercedes,6,79.91
2,2018,Marina Bay,Mercedes,11,82.41
3,2018,Marina Bay,Red Bull,10,81.91
4,2018,Marina Bay,Red Bull,19,86.41
5,2018,Marina Bay,Ferrari,8,80.91
6,2018,Marina Bay,Ferrari,16,84.91
7,2018,Marina Bay,Aston Martin,13,83.41
8,2018,Marina Bay,Aston Martin,15,84.41
9,2018,Marina Bay,McLaren,9,81.41
10,2018,Marina Bay,McLaren,4,78.91
11,2018,Marina Bay,Alpine,5,79.41
12,2018,Marina Bay,Alpine,20,86.91
13,2018,Marina Bay,Alfa Romeo,21,87.41
14,2018,Marina Bay,Alfa Romeo,12,82.91
15,2018,Marina Bay,Haas,1,77.41
16,2018,Marina Bay,Haas,3,78.41
17,2018,Marina Bay,AlphaTauri,2,77.91
18,2018,Marina Bay,AlphaTauri,14,83.91
19,2018,Marina Bay,Williams,18,85.91
20,2018,Marina Bay,Williams,7,80.41
21,2018,Marina Bay,AlphaTauri,22,87.91
22,2018,Marina Bay,Haas,17,85.41
1,2018,Albert Park,Mercedes,11,82.94
2,2018,Albert Park,Mercedes,20,87.44
3,2018,Albert Park,Red Bull,12,83.44
4,2018,Albert Park,Red Bull,3,78.94
5,2018,Albert Park,Ferrari,8,81.44
6,2018,Albert Park,Ferrari,21,87.94
7,2018,Albert Park,Aston Martin,5,79.94
8,2018,Albert Park,Aston Martin,1,77.94
9,2018,Albert Park,McLaren,4,79.44
